## normalized time series: GSE49650_cdc8_r2
## normalized with: 15D_rho0;clb1-6_r1, alphafactor_alphafactor_r2, dun1_dun1;cdc8;cdc20_r2, GSE49650_cdc20_r1, GSE49650_cdc20_r2, GSE49650_cdc8_r1, GSE49650_cdc8_r2, GSE49650_cse4_r1, GSE49650_cse4_r2, GSE49650_cdc8cdc20_r1, GSE49650_rad53_r1, GSE49650_rad53_r2, 15D_rho0_r1, clb1-6_CHX_r1, GSE96997_cdc14-3_r1, GSE96997_cdc15-2_r1, alphafactor_alphafactor_r1, dun1_dun1;cdc8;cdc20_r1, GSE32974_cdc28-4_37C_r1, GSE32974_cdc28-4_37C_r2, GSE32974_wild-type_37C_r1, GSE8799_WildType_r1, GSE8799_WildType_r2, GSE8799_CyclinMutant_r1, GSE8799_CyclinMutant_r2, cdc20_cdc20;nrm1_r1, 15D_rho0_r2, GSE75694_cdc28whi5stb1_elutr_r1, GSE75694_cdc28whi5stb1_elutr_r2, GSE75694_cdc28whi5stb1_r1, GSE75694_cdc28whi5stb1_r2, GSE75694_cdc16cdc28whi5stb1_r1, GSE75694_cdc16cdc28whi5stb1_r2, GSE75694_GAL-SIC1Δ3P_nrm1Δyhp1Δyox1Δ_r1, GSE75694_GAL-SIC1Δ3P_r1, GSE75694_GAL-SIC1Δ3P_r2
## algorithm: dChip 
## by: Gary Koplik (gary.koplik@geomdata.com) 
## executed by: Robert C. Moseley (robert.moseley@duke.edu)# on: 2020-11-23
## 
#### script: attach_gene_info.py version: 2020 11 06 09:17:58
## desc:     attach gene information to files.
## cmd:      attach_gene_info.py -data_path ../../../normalizations/dchip2_mass_norm/15D_alphafactor_dun1_GSE49650_15D_clb1-6_GSE96997_alphafactor_dun1_GSE32974_GSE8799_cdc20_15D_GSE75694_dchip_20201123_092934/GSE49650_cdc8_r2_dchip_20201123_092934_ts.tsv -data_col_id probe -map_id affy_yeast_2_35 -map_col_id probe
## params:   data_path: ../../../normalizations/dchip2_mass_norm/15D_alphafactor_dun1_GSE49650_15D_clb1-6_GSE96997_alphafactor_dun1_GSE32974_GSE8799_cdc20_15D_GSE75694_dchip_20201123_092934/GSE49650_cdc8_r2_dchip_20201123_092934_ts.tsv
##           data_col_id: probe
##           map_id: affy_yeast_2_35
##           map_col_id: probe
##           fill_blank: None
##           compound_key: None
##
## data: ../../../normalizations/dchip2_mass_norm/15D_alphafactor_dun1_GSE49650_15D_clb1-6_GSE96997_alphafactor_dun1_GSE32974_GSE8799_cdc20_15D_GSE75694_dchip_20201123_092934/GSE49650_cdc8_r2_dchip_20201123_092934_ts.tsv
## map: /Users/robertmoseley/Desktop/Haase_lab/mass_norm/scripts_notebooks/transcriptomics_process/annotate/map_files/Yeast_2.na35.annot.csv/Yeast_2.na35.annot.csv
## 
#
### script: clean_affy_yeast2.py version: 2020 11 06 09:54:17
# run on:   2020 11 23 11:01:05
# cmd:      clean_affy_yeast2.py -input_path ../../../normalizations/dchip2_mass_norm/15D_alphafactor_dun1_GSE49650_15D_clb1-6_GSE96997_alphafactor_dun1_GSE32974_GSE8799_cdc20_15D_GSE75694_dchip_20201123_092934/GSE49650_cdc8_r2_dchip_20201123_092934_ts_annot.tsv
# params:   input_path: ../../../normalizations/dchip2_mass_norm/15D_alphafactor_dun1_GSE49650_15D_clb1-6_GSE96997_alphafactor_dun1_GSE32974_GSE8799_cdc20_15D_GSE75694_dchip_20201123_092934/GSE49650_cdc8_r2_dchip_20201123_092934_ts_annot.tsv
#
# records: 5571
# uniq sgd_id: 5569
#
probe	sgd_id	sys_name	symbol	30	50	60	70	80	90	100	110	120	140	160	180	200	220	240	260
1769308_at	S000001717	YKR009C	FOX2	2653.12010133943	1644.75886988988	1476.33349134071	1464.8220726111	1184.74994690633	1258.00991058446	1264.88654387502	1239.99682288047	1231.29877548751	1377.18684085471	1618.18563916674	1691.98421825866	1915.11668569702	1668.73485286656	1635.94918441183	1534.64290398714
1769311_at	S000002316	YDL157C	YDL157C	2441.74813558203	4571.42218948878	5263.22962649746	6208.38758762614	6275.20299251877	6684.41792467465	7379.48777006688	7989.6221482529	8213.17908728393	7475.5170811723	6523.09015639694	6179.58560126644	6224.71459754421	5824.22600252198	6375.99371912843	6425.22147375944
1769312_at	S000000861	YER059W	PCL6	1620.56829966052	1026.07613466371	949.792540675727	995.989335889662	971.41500906172	1018.13986495091	1116.28468406537	1129.97919958517	1213.95645416572	1341.56535364669	1426.7318308852	1361.3611259015	1350.30142655109	1396.87320312122	1340.21758946952	1224.51566103005
1769313_at	S000003027	YGL059W	PKP2	1156.73091434067	433.055773020035	343.46221621189	405.177013675866	321.293580663053	342.486237543281	346.066098792683	397.503107058514	502.433363519209	667.952430400154	678.68983870458	710.725769544544	767.40610579877	765.760978538187	755.224137177496	696.345878244111
1769314_at	S000002889	YDR481C	PHO8	3097.06030243286	2932.86646107089	2818.05267528412	2656.21175124367	2692.61916444845	2983.34292039708	3565.37656901867	3772.86885780246	4318.313514147	4943.22111962825	5768.26611994651	5884.69720115298	6074.20894184077	6025.6499213752	6086.42557283149	5792.02550750829
1769317_at	S000004581	YML113W	DAT1	436.715301432317	1024.04857431813	1388.34106441977	1265.79698476027	1240.88227740075	1056.75250707179	976.284910019511	922.539770369793	737.575884928046	538.38611245307	366.072335760821	357.770334680825	350.334911193004	447.971701058225	478.871659490882	558.775461040893
1769319_at	S000001419	YIL157C	COA1	3786.63792368582	3245.61650923818	3290.7776108798	2592.4963511048	3480.74519236312	2948.4725949447	3398.06133196955	3371.43204597596	3447.55519015879	3801.51609815808	4162.7078948694	4270.65214028949	4592.31503031928	4226.80252018881	4617.87544839197	4567.80089022188
1769320_at	S000006207	YPR003C	YPR003C	797.730110329145	578.759861623106	572.63950110669	610.612606536862	662.54479043291	607.210584475507	549.814235806099	524.95735133289	545.969126005061	605.675592467165	754.676918345664	889.378896226673	904.3319882446	831.362789508684	944.102822968671	935.056715691085
1769321_at	S000005357	YNR074C	AIF1	1521.19269604628	1672.6474978399	1899.6399731175	1932.26269937193	1733.77316060839	1709.86738648201	1754.32152013181	1743.65529977591	1782.61606767762	1772.31238212307	1940.06541019216	1747.94239515447	1676.02064998169	1647.00969131172	1635.60716660216	1547.56316103093
1769323_at	S000001495	YKL012W	PRP40	2160.61706627297	1866.66525596962	1808.04831954828	1721.4988422852	1506.95630394219	1574.45673983652	1512.3540852574	1478.18355300499	1606.87262313949	1528.11538509648	1585.81109947757	1472.96027326255	1540.93272130192	1488.60099131903	1521.50741875167	1454.13126944808
1769324_at	S000003683	YJL147C	YJL147C	708.547318067177	630.942637359691	669.672987258552	687.266865467272	579.58095645621	546.810948502614	558.492446312403	521.943022456196	544.813923351184	558.66914586278	567.567551813866	548.61628990921	593.70040555778	573.287714391016	573.943585490852	579.581319595305
1769325_at	S000002375	YDL216C	RRI1	748.39426999647	351.760570094155	317.91200067424	320.510253597101	291.947702883163	310.681368832947	317.904225659572	361.449641588562	382.44417826533	438.475001429327	527.342037074022	519.209414737296	527.941549879718	489.250190822571	471.055832629234	451.085497973549
1769329_at	S000005264	YNL320W	YNL320W	3504.88936958347	3476.01400535342	3253.89258704684	2889.19021256203	3026.42578419586	2891.87615166162	3148.67103023958	3112.04716794436	3441.55620731187	3758.12427430619	4684.17216704133	4741.48250813549	4929.85086009879	4481.3533696831	4937.41402784757	4809.47699448181
